TweetID,CreatedAt,Author,FollowerCount,FavoriteCount,RetweetCount,TweetText
6.62419E+17,11/6/15 0:01,The Piping Gourmets,3138,0,0,Congrats to Rossana Quiroz for winning $100 &amp; a month of #WhoopiePies! Such a pretty pic! #TheBigWhoop #contest https://t.co/SkSFgnzA5h
6.62413E+17,11/5/15 23:35,The Piping Gourmets,3138,0,0,"In honor of all the guys trying their hand in the kitchen tonight, this Whoopie's for you! #MenMakeDinnerDay https://t.co/41gBwRlka6"
6.62404E+17,11/5/15 23:01,The Piping Gourmets,3138,0,0,"We're committed to MOVING in #MOvember to help men live #healthier lives. XO, Carolyn &amp; Leslie #MOvember2015 https://t.co/xIFFg7efnA"
6.62389E+17,11/5/15 22:01,The Piping Gourmets,3138,0,0,"You had me at #WhoopiePies...What'll be your (not so) #GuiltyPleasure today? XO, Leslie https://t.co/ekw9EMV8is https://t.co/P8PFdUtEXF"
6.62374E+17,11/5/15 21:01,The Piping Gourmets,3138,1,0,"I spy with my little eye a 100% #GlutenFree &amp; #Vegan Grab-n-Go #dessert snack! XO, Carolyn https://t.co/0UjKkx6hce"
6.62359E+17,11/5/15 20:01,The Piping Gourmets,3138,1,0,We're so excited to announce the #winner of #TheBigWhoop #contest! (drum roll please) Congrats Rossana Quiroz! https://t.co/RARmuq9SN7
6.62329E+17,11/5/15 18:00,The Piping Gourmets,3138,1,1,"&lt;3 the love! RT @DavidWSinger: You can't find a sweeter, #healthier treat than what Leslie &amp; Caroline developed! https://t.co/rKtd5KQGxx"
6.62321E+17,11/5/15 17:31,The Piping Gourmets,3138,1,0,We &lt;3 the commitment! RT @marlys077: Last day of #TheBigWhoop and my godmother and I are going all out! https://t.co/FIUxGOeyBU
6.6232E+17,11/5/15 17:25,The Piping Gourmets,3138,0,0,#TBT to that day we realized all you need is a little chocolate to make it to Friday.  #vegan #glutenfree https://t.co/qYclwP4kWn
6.61995E+17,11/4/15 19:55,The Piping Gourmets,3138,1,1,Thank you @RepTimRyan and @NitaLowey for the Gluten in Medicine Identification Act for those living with #Celiac. https://t.co/Lwg6HhVHTr
6.61932E+17,11/4/15 15:43,The Piping Gourmets,3138,0,0,Some of our fave #vegan #glutenfree celebs got @peopleschoice noms! Congrats @TheEllenShow @msleamichele @carrieunderwood @ZooeyDeschanel
6.61618E+17,11/3/15 18:56,The Piping Gourmets,3138,3,2,Chocolate! Our favorite kind of sandwich. What are you eating on #NationalSandwichDay? https://t.co/qYMyRlDjTK
6.61574E+17,11/3/15 16:03,The Piping Gourmets,3138,0,0,Celebrate #NationalSandwichDay with us @alfalfasmarket in Boulder! 100% #GlutenFree 100% #Vegan 100% Grab-n-Go. https://t.co/34gzAf7Azz
6.61263E+17,11/2/15 19:26,The Piping Gourmets,3138,0,0,"On #MotivationMonday, read about @SabrinaCohen77 and her inspiring work for those living with disabilities. https://t.co/F3XF9gR3xG"
6.61206E+17,11/2/15 15:39,The Piping Gourmets,3138,1,0,"Commit to MOVE in @Movember and help men live healthier, longer lives. Time to MO' Up! #Movember #Movember2015 https://t.co/wHqFAg2SEL"
6.60911E+17,11/1/15 20:06,The Piping Gourmets,3138,0,1,Happy #WorldVeganDay from TeamWhoopie! #vegan #nongmo https://t.co/9vtPZvYuDz
6.60851E+17,11/1/15 16:09,The Piping Gourmets,3138,0,0,How will you celebrate your extra hour today? #DaylightSavingTime #DST https://t.co/p9KLw3cNDT
6.60583E+17,10/31/15 22:23,The Piping Gourmets,3138,3,2,We won't trick you on #Halloween.  Our treats are 100% #glutenfree #vegan and #nongmo. https://t.co/HPllA3MNIy
6.60482E+17,10/31/15 15:44,The Piping Gourmets,3138,0,0,"We're all about the Treats on #Halloween. Whether Tricking or Treating, be safe, have fun and eat lots of Whoopies! https://t.co/GI6433Gq1A"
6.60138E+17,10/30/15 16:57,The Piping Gourmets,3138,0,2,Wishing you and your little monster a #HappyHalloween. Decorate our Whoopie Pies and enter #TheBigWhoop to win! https://t.co/MszFCGqTLy
6.60108E+17,10/30/15 14:58,The Piping Gourmets,3138,2,1,"Follow our friends @seedFW for updates on Miami's first plant based food, wine &amp; lifestyle festival. Coming up Nov 18-22. #FollowFriday #FF"
6.59876E+17,10/29/15 23:33,The Piping Gourmets,3138,0,0,We're whooping it up for our hometown team the @MiamiDolphins! Looking for a big win tonight! #MIAvsNE #GoFins https://t.co/pX6aXKsjtx
6.59787E+17,10/29/15 17:41,The Piping Gourmets,3138,0,0,#TBT to our first @WholeFoods delivery! Thanks for adding our Whoopie Pies to your frozen dessert aisle! https://t.co/O2typy6Ye3
6.59477E+17,10/28/15 21:10,The Piping Gourmets,3138,1,1,Fall into Chocolate-Chocolate on #NationalChocolateDay ! https://t.co/xHdM9rCjqF
6.56914E+17,10/21/15 19:24,The Piping Gourmets,3138,0,0,Thanks for having us yesterday @Fox29WFLX! We had a blast sharing our Whoopie Pies with you! https://t.co/w3X5wDh6j7
6.55353E+17,10/17/15 12:02,The Piping Gourmets,3138,6,6,We're doing our part to keep breast cancer on the run! @komenmiaftl #rftc15 #RaceForTheCure http://t.co/KvTnHLMmv6
6.54679E+17,10/15/15 15:24,The Piping Gourmets,3138,1,0,Look what we found @WholeFoods Pinecrest! Pick up your single Whoopie Pies in the dairy cooler! #GF http://t.co/FhNLtAtCM4
6.54369E+17,10/14/15 18:53,The Piping Gourmets,3138,0,0,Happy #NationalDessertDay! Can you guess our favorite dessert? Decorate and submit to our #TheBigWhoop contest! http://t.co/wqGYH2ZEYs
6.54342E+17,10/14/15 17:04,The Piping Gourmets,3138,0,0,Another great entry for #TheBigWhoop!! Get your submissions in before the 31st to win $100 and free Whoopie Pies! https://t.co/DBy2OQMhhS
6.53934E+17,10/13/15 14:03,The Piping Gourmets,3138,0,0,Check out this awesome entry for our Whoopie Pie decorating #contest! #TheBigWhoop https://t.co/BU8lgBIOgj
6.51822E+17,10/7/15 18:12,The Piping Gourmets,3138,2,0,Use this easy royal icing recipe from http://t.co/9Hg2nGtd14 to decorate your whoopie pies for #TheBigWhoop! http://t.co/oNslOhll7I
6.51096E+17,10/5/15 18:07,The Piping Gourmets,3138,0,0,Touchdown Whoopie Pies? Why not! Great inspiration for #TheBigWhoop! #MeatlessMonday #MondayNightFootball http://t.co/ujtrWaodaj
6.4965E+17,10/1/15 18:21,The Piping Gourmets,3138,0,2,Check out our #WhoopiePie decoration #contest! Grand prize is $100 and #free #GFwhoopiepies! https://t.co/jIJs1EtqJu https://t.co/HsUP4zhAZB
6.4895E+17,9/29/15 19:57,The Piping Gourmets,3138,1,2,Show us your creative side and you could win #FREE #WhoopiePies for a month AND $100! #TheBigWhoop Enter by 10/31! http://t.co/hTK5IkxErv
6.47127E+17,9/24/15 19:14,The Piping Gourmets,3138,0,2,RT @BethSEGreen: @PipingGourmets #Vegan Whoopie Pies from The Piping Gourmets at Expo East http://t.co/5LiBXAQ5Dz
6.45291E+17,9/19/15 17:39,The Piping Gourmets,3138,4,1,"#WhoopiePies make bigger muscles! @badassvegan @hennybronsun 
#Vegan #GlutenFree #expoeast http://t.co/Xut4R8E1SF"
6.45291E+17,9/19/15 17:37,The Piping Gourmets,3138,3,1,"#WhoopiePies make bigger muscles! @badassvegan @hennybronsun 
#Vegan #GlutenFree #expoeast https://t.co/hD9bMLkJ2A"
6.45255E+17,9/19/15 15:16,The Piping Gourmets,3138,0,2,RT @cookwith5kids: @PipingGourmets so delicious #gluten #vegan #nongmo amazing taste! #ExpoEast #ExploreExpo http://t.co/UGgDsD2uOa
6.44931E+17,9/18/15 17:46,The Piping Gourmets,3138,0,0,"Looking for the perfect, easy #recipe? How about some #StrawberryShortcake #WhoopiePies? #FridayFood #GlutenFree http://t.co/mTrjfhiwa9"
6.44903E+17,9/18/15 15:57,The Piping Gourmets,3138,2,0,We are having a blast @NatProdExpo #ExpoEast ! https://t.co/ckGcHnhifQ
6.44885E+17,9/18/15 14:47,The Piping Gourmets,3138,1,0,@MHOrganics See you soon! :D
6.44884E+17,9/18/15 14:43,The Piping Gourmets,3138,2,0,#ExpoEast day 2 is in full swing! Come by our booth (#9035) to try our #GlutenFree #WhoopiePies! http://t.co/kVe9lDkL1w
6.44878E+17,9/18/15 14:18,The Piping Gourmets,3138,3,0,@gfreefun Thanks for stopping by our booth #9035! #ExpoEast https://t.co/qbDyaR0pt6
6.44598E+17,9/17/15 19:46,The Piping Gourmets,3138,2,1,#Hungry after #school or #work? A #WhoopiePie is the perfect way to #satisfy while you unwind. #GF http://t.co/m4WNivreMi
6.44578E+17,9/17/15 18:27,The Piping Gourmets,3138,2,1,We are whooping it up in #Baltimore at #ExpoEast! Stop by our booth #9035 for some #GlutenFree #WhoopiePies! http://t.co/AVrsBXV9OQ
6.44225E+17,9/16/15 19:02,The Piping Gourmets,3138,1,0,"Tastes like #homemade! Delicious #GlutenFree, #DairyFree dessert without the mess! http://t.co/z2IEdASUxR"
6.43854E+17,9/15/15 18:30,The Piping Gourmets,3138,3,0,"Itâ€™s really the #SimpleThings in life â˜º 
#Vanilla #DairyFree #WhoopiePies http://t.co/RxDIrapKv5"
6.43516E+17,9/14/15 20:05,The Piping Gourmets,3138,0,0,#Mondays donâ€™t seem so bad when there are #Vegan #WhoopiePies involved! #MeatlessMonday http://t.co/MZLFGZPRMg
6.4344E+17,9/14/15 15:04,The Piping Gourmets,3138,0,0,These are some delicious looking dinner ideas for #MeatlessMonday! https://t.co/b3bP7vKCwG
6.42069E+17,9/10/15 20:15,The Piping Gourmets,3138,1,1,#Football is back! Who are you rooting for tonight? @Patriots or @steelers? Pregame with our #GF #WhoopiePies! http://t.co/gyGuExH2XM
6.41702E+17,9/9/15 19:57,The Piping Gourmets,3138,0,0,Whoopie Pop anyone? #WhoopiePie + Straw + Glass of Milk = an #adorable way to present #dessert! #GlutenFree http://t.co/7QdfxfhtjX
6.41695E+17,9/9/15 19:29,The Piping Gourmets,3138,2,2,We love that moment :) https://t.co/BqnktlMc6A
6.39867E+17,9/4/15 18:24,The Piping Gourmets,3138,1,0,@1frit_a3on @levelbest @MonsterTreeHC @runsafeme @jackiinaturals @gastrobrighton @stayfitmomblog @wfmtampabay Thanks for the follow! #FF
6.39864E+17,9/4/15 18:14,The Piping Gourmets,3138,1,0,For our Star Wars fans! Happy #ForceFriday! @Target *Not the actual size of our #GlutenFree #WhoopiePies... ;) http://t.co/UgEjTRBJi5
6.39824E+17,9/4/15 15:33,The Piping Gourmets,3138,2,0,That's no moon... pie... Happy #ForceFriday! #ShareTheForce @Target #WhoopiePie http://t.co/hWKN8Z5pYP
6.39495E+17,9/3/15 17:49,The Piping Gourmets,3138,3,2,Quarter up your #WhoopiePies to share... or not... #FourForMeNoneForYou #GlutenFree #Vegan http://t.co/yeFMYvVx7b
6.3697E+17,8/27/15 18:34,The Piping Gourmets,3138,5,2,Can you spot the #WhoopiePie? No wonder Mona is smiling â˜º http://t.co/R3VVaTrUOf
6.35877E+17,8/24/15 18:09,The Piping Gourmets,3138,2,1,"Congrats, @TurningGreenOrg on launching the nation's first school lunch program serving 100% Organic, Non-GMO meals! http://t.co/kiEtfFTaYD"
6.3587E+17,8/24/15 17:41,The Piping Gourmets,3138,3,0,Wow! How beautiful is this Korean Barbecue Tofu Bowl?! http://t.co/e2Jei5jE7y via @ohmyveggies #MeatlessMonday http://t.co/0di3xWbLmz
6.34816E+17,8/21/15 19:56,The Piping Gourmets,3138,1,0,#Fridays are for sundaes! This one will make the whole family want to grab a spoon! #GlutenFree #WhoopiePies #Recipes http://t.co/a9rZFVSZ3d
6.34453E+17,8/20/15 19:51,The Piping Gourmets,3138,0,0,#Smile! It's almost FRIDAY! #PlayingWithYourFood http://t.co/ON2aCwV8jP
6.33731E+17,8/18/15 20:03,The Piping Gourmets,3138,1,1,"#Summer may be coming to a close, but itâ€™s still hot out there! Keep the oven off and let us do the #baking for you. http://t.co/kquB3dJ0PT"
6.33361E+17,8/17/15 19:31,The Piping Gourmets,3138,1,1,"One #WhoopiePie isnâ€™t gonna cut it this Monday, Iâ€™m gonna need both! #MeatlessMonday #GlutenFree #Vegan #Kosher http://t.co/P4Rn9lJwvt"
6.33286E+17,8/17/15 14:33,The Piping Gourmets,3138,0,0,@weelicious It's so pretty! #MeatlessMonday #PrettyFood
6.33282E+17,8/17/15 14:19,The Piping Gourmets,3138,0,0,RT from @popularvegan #meatlessmonday breakfast inspiration- Buckwheat Crepes + Chocolate Sauce by @SweetPotatoSoul http://t.co/ovitoWctVS
6.3227E+17,8/14/15 19:20,The Piping Gourmets,3138,0,0,Whoopie it's #FRIDAY! Crack open a new box! #GlutenFree #Weekend #WhoopiePie #Vegan http://t.co/xE5MerXpvj
6.31545E+17,8/12/15 19:15,The Piping Gourmets,3138,1,0,"Thanks, @narelcantatrice for this amazing picture of your #lunch today! #WhoopiePies for breakfast, lunch and dinner! http://t.co/T7rgKwWwxV"
6.31536E+17,8/12/15 18:43,The Piping Gourmets,3138,2,2,"We just signed up @GrokNation so we never miss an update from @missmayim, one of our favorite vegans. Congrats on the launch!"
6.31527E+17,8/12/15 18:05,The Piping Gourmets,3138,0,0,"#HappyBirthday, Whoopie! It's been two years since we sold our first #WhoopiePie and a hip snack cake was born. #GF http://t.co/z7vN5Dz27l"
6.3119E+17,8/11/15 19:45,The Piping Gourmets,3138,2,1,We are honored that our #GlutenFree #WhoopiePies won @gourmetretailer Editor's Pick for Best New Product 2015! #Vegan http://t.co/qwd3oldG2U
6.31134E+17,8/11/15 16:05,The Piping Gourmets,3138,1,1,It's the last day! Swing by @WholeFoods to pick up your #GlutenFree #WhoopiePies before the #sale ends! #Vegan http://t.co/D4olTvUfMO
6.30831E+17,8/10/15 20:01,The Piping Gourmets,3138,1,1,Looking for an easy #dessert this #MeatlessMonday? #Vegan #DairyFree #WhoopiePies! http://t.co/vRqdGr8x1e
6.30824E+17,8/10/15 19:32,The Piping Gourmets,3138,1,0,@vermilionroots Wow! These look amazing! What a wonderful idea for a condiment substitute. http://t.co/RGkaoVnfFE #MeatlessMonday #Vegan
6.30822E+17,8/10/15 19:23,The Piping Gourmets,3138,1,1,Check out these kid friendly #MeatlessMonday #recipes! A nice variety of dishes to satisfy any taste. #Vegetarian https://t.co/mcde30kETO
6.30802E+17,8/10/15 18:04,The Piping Gourmets,3138,0,0,@TheFreshMarket We had these for lunch today at the office! #Delicious! #MeatlessMonday
6.30379E+17,8/9/15 14:04,The Piping Gourmets,3138,0,0,"@VOTEDEM @fox5newsdc @TheDemocrats @amyakroll 
Thank you dear fans and FoxNews. we love the support."
6.30377E+17,8/9/15 13:56,The Piping Gourmets,3138,0,1,RT @VOTEDEM: Fun to see Miami's @PipingGourmets on @Fox5NewsDC. Get a box for @TheDemocrats #Veg lunch @amyakroll It's #vegan! http://t.co/â€_
6.30357E+17,8/9/15 12:35,The Piping Gourmets,3138,0,2,RT @Shmorgan85: See me soon on @fox5newsdc with @AnnieYuFox5 talking @PipingGourmets... See behind the scenes on my snaps!! http://t.co/Ypsâ€_
6.30354E+17,8/9/15 12:24,The Piping Gourmets,3138,1,1,Awesome! Break a leg @Shmorgan85! @fox5newsdc @AnnieYuFox5  https://t.co/87bGeVSoiz
6.29715E+17,8/7/15 18:04,The Piping Gourmets,3138,1,0,@WholeFoods We are grateful to have very dear mentors in the Whole Foods Market family :)
6.29701E+17,8/7/15 17:09,The Piping Gourmets,3138,1,1,We wouldn't be where we are today without @WholeFoods and their #LocalProducerLoan!  #FlashbackFriday http://t.co/Y6wjqOr6Va
6.29366E+17,8/6/15 18:58,The Piping Gourmets,3138,0,0,@PlanetExperts @justlabelit @green4EMA @ConstanceZimmer This was a great chat! Time for the next batch of #WhoopiePies to go in the oven :D
6.29365E+17,8/6/15 18:55,The Piping Gourmets,3138,2,0,"Great job, @ChipotleTweets! #ConcealOrReveal  https://t.co/Q2uI6CjlGU"
6.29363E+17,8/6/15 18:45,The Piping Gourmets,3138,0,0,@green4EMA Thank you! :o)
6.29362E+17,8/6/15 18:42,The Piping Gourmets,3138,2,0,"As moms, are careful what we feed our children. That's why our #WhoopiePies are Non-GMO verified. #ConcealOrReveal https://t.co/ij2ycAdvUI"
6.29361E+17,8/6/15 18:37,The Piping Gourmets,3138,1,1,"Well said, @justlabelit #NonGMO #ConcealOrReveal https://t.co/DnAUF8l99l"
6.29359E+17,8/6/15 18:31,The Piping Gourmets,3138,0,0,@PlanetExperts @justlabelit Thank you! :) #NonGmo is very important to us. We work very hard to maintain our @NonGMOProject verification.
6.29358E+17,8/6/15 18:28,The Piping Gourmets,3138,3,0,@justlabelit Sorry we are late. Got caught up making our #GlutenFree #WhoopiePies. Thanks for hosting this chat about #GMOs #concealorreveal
6.29096E+17,8/6/15 1:04,The Piping Gourmets,3138,4,2,Time to sign off. Gotta get up early to make those #Vegan #WhoopiePies! See you next week! #VeganFoodChat http://t.co/IZzr0E4ZxW
6.29094E+17,8/6/15 0:59,The Piping Gourmets,3138,0,0,Snappea chat #VeganFoodChat
6.29094E+17,8/6/15 0:57,The Piping Gourmets,3138,0,0,@VeganMos @VeganFoodChat :) #VeganFoodChat
6.29094E+17,8/6/15 0:56,The Piping Gourmets,3138,1,0,@VeganFoodChat A9: Does selling our Vegan Whoopie Pies Nationwide and in more countries count? ;) #VeganFoodChat
6.29091E+17,8/6/15 0:47,The Piping Gourmets,3138,1,0,@cattrestini You really want your viewer to want to reach in and take a bite! #VeganFoodChat
6.29091E+17,8/6/15 0:46,The Piping Gourmets,3138,2,0,"A7- Also, natural lighting and close up shots. Regular light bulbs can cast a weird color on the food sometimes #VeganFoodChat"
6.29091E+17,8/6/15 0:45,The Piping Gourmets,3138,2,0,A7. We usually use our iPhones for our blog and social media shots. We edit them with programs like Fotor :) #VeganFoodChat
6.2909E+17,8/6/15 0:42,The Piping Gourmets,3138,1,0,@VeganFoodChat @thefoodduo ah HA! Thanks! #VeganFoodChat
6.2909E+17,8/6/15 0:42,The Piping Gourmets,3138,0,0,"@thefoodduo Sorry! I tried to add a picture, but logged out instead :/ #VeganFoodChat"
6.2909E+17,8/6/15 0:41,The Piping Gourmets,3138,0,0,Whoops... Logged off by accident while trying to add a photo!  #VeganFoodChat
6.29089E+17,8/6/15 0:38,The Piping Gourmets,3138,1,0,@VeganMos @TheGayVegans Dessert is the best part! #VeganFoodChat
6.29088E+17,8/6/15 0:32,The Piping Gourmets,3138,1,0,Great pictures that show off just how delicious the dish looks! #VeganFoodChat
6.29086E+17,8/6/15 0:26,The Piping Gourmets,3138,0,0,"RT @fitoutofthebox Just out of curiosity, how often does everyone post on their blog? - I was just thinking the same thing :) #VeganFoodChat"
6.29086E+17,8/6/15 0:24,The Piping Gourmets,3138,2,0,A3: Step by step recipes are always a hit. Some people can be intimidated by a new recipe/technique! #VeganFoodChat
6.29085E+17,8/6/15 0:23,The Piping Gourmets,3138,0,0,@VeganMos We get a lot of spam comments on our blogs so we always filter before they are posted #VeganFoodChat
6.29084E+17,8/6/15 0:17,The Piping Gourmets,3138,1,0,"RT @VeganMos Q: Advice on starting a new blog? A: Be your authentic self. Donâ€™t try to copy anyone else, it will show.  #VeganFoodChat"
6.29082E+17,8/6/15 0:08,The Piping Gourmets,3138,0,0,@veganpilotmarty That is GREAT! Congratulations! #VeganFoodChat
6.29081E+17,8/6/15 0:06,The Piping Gourmets,3138,0,0,@VeganFoodChat Thank you! I had one with my dinner :) #VeganFoodChat
6.29081E+17,8/6/15 0:05,The Piping Gourmets,3138,0,0,@VeganMos So glad to hear that we have gained a fan :D #VeganFoodChat
6.29081E+17,8/6/15 0:04,The Piping Gourmets,3138,3,0,"Carolyn, Miami, Co-owner of The Piping Gourmets. We have a blog on our website for our Gluten Free, Vegan Whoopie Pies :) #VeganFoodChat"
6.2908E+17,8/6/15 0:00,The Piping Gourmets,3138,0,0,@VeganFoodChat Thanks for hosting this. This is my first time using @Nurph for a chat. Very cool :) #VeganFoodChat
6.29079E+17,8/5/15 23:59,The Piping Gourmets,3138,0,0,Thank you @thefoodduo  #VeganFoodChat
6.29079E+17,8/5/15 23:58,The Piping Gourmets,3138,0,0,Hi there everyone! @VeganFoodChat #VeganFoodChat  #VeganFoodChat
6.29077E+17,8/5/15 23:51,The Piping Gourmets,3138,1,1,We are really looking forward to it! #vegan #blogging #veganfood https://t.co/2bQY2PpTFt
6.2898E+17,8/5/15 17:23,The Piping Gourmets,3138,2,1,For our #Chicago #vegan fans! These #restaurants look amazing! @yodish_app  https://t.co/WPuiQqDxki
6.28978E+17,8/5/15 17:15,The Piping Gourmets,3138,0,0,@NUTRITlONAL This looks so #delicious! Love all those beautiful #summer fruits!
6.28977E+17,8/5/15 17:14,The Piping Gourmets,3138,0,0,@bonappetit This #recipe sounds so #refreshing! A perfect #lunch in this #Miami heat! http://t.co/eDCG2jsfTu   https://t.co/N26HxMdkET
6.28976E+17,8/5/15 17:10,The Piping Gourmets,3138,1,1,Well said! Thank you @Avonridge for sharing this great quote! https://t.co/dVDg4PVrso
6.2894E+17,8/5/15 14:47,The Piping Gourmets,3138,1,0,@VeganChatRoom Thank you! This is very helpful :)
6.28294E+17,8/3/15 19:57,The Piping Gourmets,3138,1,0,@lovepashminas What a beautiful meal!
6.28293E+17,8/3/15 19:54,The Piping Gourmets,3138,1,0,@dreenaburton What a great idea! It sounds delicious :)
6.28274E+17,8/3/15 18:40,The Piping Gourmets,3138,0,0,Looking to pack on the #protein this #MeatlessMonday? Here are 9 #veggies that will help! http://t.co/vvCodhTepy @MeatlessMonday
6.28272E+17,8/3/15 18:32,The Piping Gourmets,3138,1,0,@VeganMos @MeatlessMonday Those look #delicious!
6.2824E+17,8/3/15 16:23,The Piping Gourmets,3138,1,0,@CarissaRogers we love it! Our #WhoopiePies + @Publix ice cream = _Ÿ˜‹
6.27212E+17,7/31/15 20:18,The Piping Gourmets,3138,1,0,@JennaVeirs Good choices! #ChocolateRaspberry is one of my favorites. Enjoy! :)
6.27208E+17,7/31/15 20:01,The Piping Gourmets,3138,0,0,@JennaVeirs We can't wait to hear what you think! Which flavor are you going to try first?
6.27202E+17,7/31/15 19:41,The Piping Gourmets,3138,1,1,It's almost the #weekend! Celebrate tonight with this amazing Whoopie Pie Sundae! #FridayFood #GlutenFree http://t.co/KSGj3Xd3Ry
6.27193E+17,7/31/15 19:05,The Piping Gourmets,3138,2,0,#FF Thanks for the follow! @nutTeaFoods @candiceinslc @make_oh @allergystore @JennaVeirs @scottgalv @Joolzgoodman @gfreenyc @CauseMoGirl
6.27187E+17,7/31/15 18:38,The Piping Gourmets,3138,0,0,All the #FridayFood looks so good! _Ÿ˜‹
6.27182E+17,7/31/15 18:22,The Piping Gourmets,3138,1,0,@narelcantatrice @WholeFoods Yep! This great sale just started. Perfect time to stock up for the weekend!
6.2718E+17,7/31/15 18:12,The Piping Gourmets,3138,1,1,Happy #Friday! Head over to @WholeFoods to take advantage of their great #sale on our #WhoopiePies! #Vegan http://t.co/hTDaKSEU93
6.27126E+17,7/31/15 14:38,The Piping Gourmets,3138,0,0,@CarissaRogers @WilsonsWorld Now you are making us hungry! Ice cream and Whoopie Pies?! #YUM!
6.27125E+17,7/31/15 14:35,The Piping Gourmets,3138,1,0,@CarissaRogers @WCCBCharlotte How exciting! We can't wait to see the segment on our #GlutenFree #WhoopiePies!
6.27115E+17,7/31/15 13:52,The Piping Gourmets,3138,1,1,Check out these tips on #summer fruits and veggies!  http://t.co/GefGXlxkDy @FoodNetwork
6.26841E+17,7/30/15 19:47,The Piping Gourmets,3138,1,1,"Food allergies can be scary. When in doubt, ask the company or look for verifying certifications. http://t.co/AuelkbUU6I"
6.26778E+17,7/30/15 15:35,The Piping Gourmets,3138,1,0,@WholeFoodsHHI Happy birthday!
6.26486E+17,7/29/15 20:15,The Piping Gourmets,3138,1,0,"Aw, thank you! Which is your favorite flavor? I'm team #chocolateraspberry myself!  https://t.co/BA8AwJ252o"
6.26481E+17,7/29/15 19:53,The Piping Gourmets,3138,5,3,Sunny summer sweets: the perfect way to end your humpday #VanillaLemon #GlutenFree #Vegan #WhoopiePies http://t.co/UVb0PK8Mez
6.26448E+17,7/29/15 17:45,The Piping Gourmets,3138,0,0,@GirlUp The sky's the limit! https://t.co/ZFgkhLuHA7
6.26444E+17,7/29/15 17:27,The Piping Gourmets,3138,0,0,@WholeFoods Mmmm! This looks delicious! I hope you saved room for dessert #Vegan  https://t.co/wv178yhr48
6.26436E+17,7/29/15 16:54,The Piping Gourmets,3138,1,1,"""Ain't no sunshine when pie's gone"" #PieASong @BritishBakeOff"
6.26423E+17,7/29/15 16:02,The Piping Gourmets,3138,7,17,We love this piece by @Kbratskeir in the @huffingtonpost. It's encouraging to see others share our philosophy.  https://t.co/Fo5I1djhUU
6.2612E+17,7/28/15 19:58,The Piping Gourmets,3138,1,0,Take a break from this crazy #heat and chill out with our #WhoopiePies! #Scrumptious #Vegan @WholeFoods http://t.co/cfAn5bnkCb
6.26108E+17,7/28/15 19:11,The Piping Gourmets,3138,2,0,@ThePlayandRatel Those look delicious! You are making us hungry! How about some dessert to go with those? #VeganHour http://t.co/zaQXrbFH98
6.26104E+17,7/28/15 18:54,The Piping Gourmets,3138,2,1,There have been some great posts today in the #VeganHour! We are looking forward to next week. :)
6.26056E+17,7/28/15 15:44,The Piping Gourmets,3138,0,0,RT- @RitzCarlton We couldn't agree more! Grab a Whoopie Pie for a perfect post beach snack! #Summertime #Miami  https://t.co/xRNqbSBYtl
6.26045E+17,7/28/15 15:01,The Piping Gourmets,3138,1,0,RT- Our #GlutenFree #WhoopiePies would make a great addition to those #BackToSchool lunch boxes! https://t.co/GCRlyohCCY
6.25848E+17,7/28/15 1:57,The Piping Gourmets,3138,0,0,@freshdirect dessert always counts! We put beets in our #vegan Chocolate Raspberry Whoopie Pies #meatlessmondaychat
6.25835E+17,7/28/15 1:06,The Piping Gourmets,3138,2,5,Checkout our Gluten Free / Vegan Whoopie pie bites with a yum raspberry filling. #meatlessmondaychat  @freshdirect http://t.co/Iu1lJaQY3L
6.2573E+17,7/27/15 18:09,The Piping Gourmets,3138,0,0,Ditto! Freezing is the natural way to preserve food. That's why we sell frozen! @FoodNetwork @Forbes @Safeway https://t.co/tYu8udJe1M
6.25707E+17,7/27/15 16:39,The Piping Gourmets,3138,1,0,Go #GlutenFree and have your #Dessert too! #MondayMotivation http://t.co/7NjqKqvnDY
6.25678E+17,7/27/15 14:42,The Piping Gourmets,3138,2,0,"@MarlinAndOno Thanks for the follow! Congrats on your new restaurant, our #GlutenFree #WhoopiePies would make a great dessert option :)"
6.25675E+17,7/27/15 14:33,The Piping Gourmets,3138,0,0,@MellowRaleigh Thanks for the follow! Your pies and our pies: a perfect pair :) #PizzaAndDessert #WhoopiePies
6.22744E+17,7/19/15 12:25,The Piping Gourmets,3138,1,0,"Thank you so much, @wsvn and Deco Drive! Incase you missed it, here's a link. http://t.co/BCwHKbTPnR http://t.co/468BNH6z07"
6.22589E+17,7/19/15 2:07,The Piping Gourmets,3138,0,1,"Thank you Deco Drive and WSVN Channel 7 South Florida!!
Below is the link to the Deco Drive story.... http://t.co/iRinRlkBiW"
6.22126E+17,7/17/15 19:30,The Piping Gourmets,3138,0,0,"TONIGHT, Miami! Watch Deco Drive to learn a little bit about The Piping Gourmets and learn a few fun recipes! http://t.co/Z59pjE21l9"
6.21409E+17,7/15/15 20:00,The Piping Gourmets,3138,0,0,The grass is always greener on the other side. Where the #WhoopiePies are of course! http://t.co/HiH4XtYWgw
6.20684E+17,7/13/15 20:00,The Piping Gourmets,3138,0,0,Happy Monday! Hope this started your week off with a #smile :) http://t.co/LsHQHTN5eJ
